-2.7,-2.7,-2.7
-2.6973,-2.6965,-2.6981
-2.6946,-2.693,-2.6962
-2.6919,-2.6895,-2.6943
-2.6892,-2.686,-2.6924
-2.6865,-2.6825,-2.6905
-2.6838,-2.679,-2.6886
-2.6811,-2.6755,-2.6867
-2.6784,-2.672,-2.6848
-2.6757,-2.6685,-2.6829
-2.673,-2.665,-2.681
-2.6703,-2.6615,-2.6791
-2.6676,-2.658,-2.6772
-2.6649,-2.6545,-2.6753
-2.6622,-2.651,-2.6734
-2.6595,-2.6474,-2.6715
-2.6568,-2.6439,-2.6696
-2.6541,-2.6404,-2.6677
-2.6514,-2.6369,-2.6658
-2.6486,-2.6334,-2.6639
-2.6459,-2.6299,-2.662
-2.6432,-2.6264,-2.6601
-2.6405,-2.6229,-2.6582
-2.6378,-2.6194,-2.6563
-2.6351,-2.6159,-2.6544
-2.6324,-2.6124,-2.6525
-2.6297,-2.6089,-2.6506
-2.627,-2.6054,-2.6486
-2.6243,-2.6019,-2.6467
-2.6216,-2.5984,-2.6448
-2.6189,-2.5949,-2.6429
-2.6162,-2.5914,-2.641
-2.6135,-2.5879,-2.6391
-2.6108,-2.5844,-2.6372
-2.6081,-2.5809,-2.6353
-2.6054,-2.5774,-2.6334
-2.6027,-2.5739,-2.6315
-2.6,-2.5704,-2.6296
-2.5973,-2.5669,-2.6277
-2.5946,-2.5634,-2.6258
-2.5919,-2.5599,-2.6239
-2.5892,-2.5564,-2.622
-2.5865,-2.5529,-2.6201
-2.5838,-2.5493,-2.6182
-2.5811,-2.5458,-2.6163
-2.5784,-2.5423,-2.6144
-2.5757,-2.5388,-2.6125
-2.573,-2.5353,-2.6106
-2.5703,-2.5318,-2.6087
-2.5676,-2.5283,-2.6068
-2.5649,-2.5248,-2.6049
-2.5622,-2.5213,-2.603
-2.5595,-2.5178,-2.6011
-2.5568,-2.5143,-2.5992
-2.5541,-2.5108,-2.5973
-2.5514,-2.5073,-2.5954
-2.5486,-2.5038,-2.5935
-2.5459,-2.5003,-2.5916
-2.5432,-2.4968,-2.5897
-2.5405,-2.4933,-2.5878
-2.5378,-2.4898,-2.5859
-2.5351,-2.4863,-2.584
-2.5324,-2.4828,-2.5821
-2.5297,-2.4793,-2.5802
-2.527,-2.4758,-2.5783
-2.5243,-2.4723,-2.5764
-2.5216,-2.4688,-2.5745
-2.5189,-2.4653,-2.5726
-2.5162,-2.4618,-2.5707
-2.5135,-2.4583,-2.5688
-2.5108,-2.4548,-2.5669
-2.5081,-2.4513,-2.565
-2.5054,-2.4477,-2.5631
-2.5027,-2.4442,-2.5612
-2.5,-2.4407,-2.5593
-2.4973,-2.4372,-2.5574
-2.4946,-2.4337,-2.5555
-2.4919,-2.4302,-2.5536
-2.4892,-2.4267,-2.5517
-2.4865,-2.4232,-2.5497
-2.4838,-2.4197,-2.5478
-2.4811,-2.4162,-2.5459
-2.4784,-2.4127,-2.544
-2.4757,-2.4092,-2.5421
-2.473,-2.4057,-2.5402
-2.4703,-2.4022,-2.5383
-2.4676,-2.3987,-2.5364
-2.4649,-2.3952,-2.5345
-2.4622,-2.3917,-2.5326
-2.4595,-2.3882,-2.5307
-2.4568,-2.3847,-2.5288
-2.4541,-2.3812,-2.5269
-2.4514,-2.3777,-2.525
-2.4486,-2.3742,-2.5231
-2.4459,-2.3707,-2.5212
-2.4432,-2.3672,-2.5193
-2.4405,-2.3637,-2.5174
-2.4378,-2.3602,-2.5155
-2.4351,-2.3567,-2.5136
-2.4324,-2.3532,-2.5117
-2.4297,-2.3496,-2.5098
-2.427,-2.3461,-2.5079
-2.4243,-2.3426,-2.506
-2.4216,-2.3391,-2.5041
-2.4189,-2.3356,-2.5022
-2.4162,-2.3321,-2.5003
-2.4135,-2.3286,-2.4984
-2.4108,-2.3251,-2.4965
-2.4081,-2.3216,-2.4946
-2.4054,-2.3181,-2.4927
-2.4027,-2.3146,-2.4908
-2.4,-2.3111,-2.4889
-2.3973,-2.3076,-2.487
-2.3946,-2.3041,-2.4851
-2.3919,-2.3006,-2.4832
-2.3892,-2.2971,-2.4813
-2.3865,-2.2936,-2.4794
-2.3838,-2.2901,-2.4775
-2.3811,-2.2866,-2.4756
-2.3784,-2.2831,-2.4737
-2.3757,-2.2796,-2.4718
